"X","condition","chain","gen","trial.nr","context","target.meaning","word.produced","innovation","innovationForMeaning","innovation.mutation","guessedMeaning","correctGuess","correctSpikiness","Human","contextString","targetString","estimatedSpikinessRating"
100,"Comm",0,3,76,"[5, 7, 10, 1, 0, 11]",1,"dejuzme",FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,"SpikyBlueThick,RoundGreen,RoundGreenThick,SpikyGreen,SpikyRed,RoundBlueThick","SpikyGreen",4.1426714355699
101,"Comm",0,3,77,"[5, 7, 9, 11, 2, 10]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"SpikyBlueThick,RoundGreen,RoundRedThick,RoundBlueThick,SpikyBlue,RoundGreenThick","SpikyBlueThick",3.97601715360259
102,"Comm",0,3,78,"[9, 11, 0, 8, 4, 2]",0,"kite",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"RoundRedThick,RoundBlueThick,SpikyRed,RoundBlue,SpikyGreenThick,SpikyBlue","SpikyRed",4.19798720840729
103,"Comm",0,3,79,"[10, 2, 8, 3, 9, 7]",7,"dejuzme",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyBlue,RoundBlue,SpikyRedThick,RoundRedThick,RoundGreen","RoundGreen",4.1426714355699
104,"Comm",0,3,80,"[10, 4, 2, 11, 9, 3]",2,"pilu",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyGreenThick,SpikyBlue,RoundBlueThick,RoundRedThick,SpikyRedThick","SpikyBlue",3.97601715360259
105,"Comm",0,3,81,"[1, 0, 3, 10, 2, 8]",8,"nagudelu",TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,"SpikyGreen,SpikyRed,SpikyRedThick,RoundGreenThick,SpikyBlue,RoundBlue","RoundBlue",3.8838933752102
106,"Comm",0,3,82,"[10, 8, 3, 9, 6, 4]",6,"kiasu",TRUE,FALSE,FALSE,9,FALSE,TRUE,TRUE,"RoundGreenThick,RoundBlue,SpikyRedThick,RoundRedThick,RoundRed,SpikyGreenThick","RoundRed",4.18816612242494
107,"Comm",0,3,83,"[1, 0, 11, 2, 9, 5]",11,"neroro",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"SpikyGreen,SpikyRed,RoundBlueThick,SpikyBlue,RoundRedThick,SpikyBlueThick","RoundBlueThick",3.93578277018949
108,"Comm",0,3,84,"[4, 7, 10, 11, 8, 0]",8,"fagudelu",TRUE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"SpikyGreenThick,RoundGreen,RoundGreenThick,RoundBlueThick,RoundBlue,SpikyRed","RoundBlue",3.8958854792737
109,"Comm",0,3,85,"[0, 7, 8, 3, 5, 6]",3,"kite",FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,"SpikyRed,RoundGreen,RoundBlue,SpikyRedThick,SpikyBlueThick,RoundRed","SpikyRedThick",4.19798720840729
110,"Comm",0,3,86,"[5, 2, 10, 11, 9, 4]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"SpikyBlueThick,SpikyBlue,RoundGreenThick,RoundBlueThick,RoundRedThick,SpikyGreenThick","SpikyBlueThick",3.97601715360259
111,"Comm",0,3,87,"[9, 10, 3, 4, 2, 6]",4,"jutisu",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"RoundRedThick,RoundGreenThick,SpikyRedThick,SpikyGreenThick,SpikyBlue,RoundRed","SpikyGreenThick",4.14472967792342
112,"Comm",0,3,88,"[3, 7, 11, 2, 6, 5]",3,"kite",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyRedThick,RoundGreen,RoundBlueThick,SpikyBlue,RoundRed,SpikyBlueThick","SpikyRedThick",4.19798720840729
113,"Comm",0,3,89,"[8, 10, 2, 11, 0, 4]",2,"dejuzme",TRUE,TRUE,FALSE,10,FALSE,FALSE,TRUE,"RoundBlue,RoundGreenThick,SpikyBlue,RoundBlueThick,SpikyRed,SpikyGreenThick","SpikyBlue",4.1426714355699
114,"Comm",0,3,90,"[1, 9, 4, 5, 10, 11]",10,"duje",FALSE,FALSE,FALSE,9,FALSE,TRUE,TRUE,"SpikyGreen,RoundRedThick,SpikyGreenThick,SpikyBlueThick,RoundGreenThick,RoundBlueThick","RoundGreenThick",4.11932965186831
115,"Comm",0,3,91,"[1, 7, 3, 8, 0, 11]",1,"jutisu",TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,"SpikyGreen,RoundGreen,SpikyRedThick,RoundBlue,SpikyRed,RoundBlueThick","SpikyGreen",4.14472967792342
116,"Comm",0,3,92,"[4, 6, 3, 8, 0, 9]",4,"dejuzme",TRUE,TRUE,FALSE,6,FALSE,FALSE,TRUE,"SpikyGreenThick,RoundRed,SpikyRedThick,RoundBlue,SpikyRed,RoundRedThick","SpikyGreenThick",4.1426714355699
117,"Comm",0,3,93,"[11, 4, 10, 7, 0, 2]",10,"duje",FALSE,FALSE,FALSE,10,TRUE,TRUE,TRUE,"RoundBlueThick,SpikyGreenThick,RoundGreenThick,RoundGreen,SpikyRed,SpikyBlue","RoundGreenThick",4.11932965186831
118,"Comm",0,3,94,"[7, 10, 0, 1, 9, 11]",7,"dejuzme",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundGreen,RoundGreenThick,SpikyRed,SpikyGreen,RoundRedThick,RoundBlueThick","RoundGreen",4.1426714355699
119,"Comm",0,3,95,"[8, 1, 5, 6, 3, 9]",9,"nagudelu",TRUE,TRUE,FALSE,8,FALSE,TRUE,TRUE,"RoundBlue,SpikyGreen,SpikyBlueThick,RoundRed,SpikyRedThick,RoundRedThick","RoundRedThick",3.8838933752102
120,"Comm",0,3,96,"[9, 6, 8, 2, 10, 3]",9,"fagudelu",TRUE,FALSE,FALSE,6,FALSE,TRUE,TRUE,"RoundRedThick,RoundRed,RoundBlue,SpikyBlue,RoundGreenThick,SpikyRedThick","RoundRedThick",3.8958854792737
121,"Comm",0,3,97,"[2, 10, 4, 7, 5, 11]",11,"neroro",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"SpikyBlue,RoundGreenThick,SpikyGreenThick,RoundGreen,SpikyBlueThick,RoundBlueThick","RoundBlueThick",3.93578277018949
122,"Comm",0,3,98,"[8, 9, 5, 11, 6, 1]",8,"fagudelu",FALSE,FALSE,FALSE,9,FALSE,TRUE,TRUE,"RoundBlue,RoundRedThick,SpikyBlueThick,RoundBlueThick,RoundRed,SpikyGreen","RoundBlue",3.8958854792737
123,"Comm",0,3,99,"[3, 4, 0, 9, 5, 1]",3,"kite",FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,"SpikyRedThick,SpikyGreenThick,SpikyRed,RoundRedThick,SpikyBlueThick,SpikyGreen","SpikyRedThick",4.19798720840729
124,"Comm",0,3,100,"[10, 2, 5, 8, 7, 3]",10,"deju",TRUE,TRUE,TRUE,10,TRUE,TRUE,TRUE,"RoundGreenThick,SpikyBlue,SpikyBlueThick,RoundBlue,RoundGreen,SpikyRedThick","RoundGreenThick",4.09174154367963
125,"Comm",0,3,101,"[8, 5, 0, 4, 6, 9]",8,"nagudelu",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"RoundBlue,SpikyBlueThick,SpikyRed,SpikyGreenThick,RoundRed,RoundRedThick","RoundBlue",3.8838933752102
126,"Comm",0,3,102,"[0, 4, 9, 5, 2, 6]",0,"kite",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"SpikyRed,SpikyGreenThick,RoundRedThick,SpikyBlueThick,SpikyBlue,RoundRed","SpikyRed",4.19798720840729
127,"Comm",0,3,103,"[0, 1, 6, 9, 10, 3]",1,"jutisu",FALSE,TRUE,FALSE,1,TRUE,TRUE,TRUE,"SpikyRed,SpikyGreen,RoundRed,RoundRedThick,RoundGreenThick,SpikyRedThick","SpikyGreen",4.14472967792342
128,"Comm",0,3,104,"[4, 11, 6, 9, 7, 3]",3,"kite",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyGreenThick,RoundBlueThick,RoundRed,RoundRedThick,RoundGreen,SpikyRedThick","SpikyRedThick",4.19798720840729
129,"Comm",0,3,105,"[0, 7, 11, 9, 5, 10]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"SpikyRed,RoundGreen,RoundBlueThick,RoundRedThick,SpikyBlueThick,RoundGreenThick","SpikyBlueThick",3.97601715360259
130,"Comm",0,3,106,"[3, 7, 9, 8, 1, 2]",9,"fagudelu",FALSE,FALSE,FALSE,9,TRUE,TRUE,TRUE,"SpikyRedThick,RoundGreen,RoundRedThick,RoundBlue,SpikyGreen,SpikyBlue","RoundRedThick",3.8958854792737
131,"Comm",0,3,107,"[5, 9, 10, 0, 4, 7]",0,"kite",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"SpikyBlueThick,RoundRedThick,RoundGreenThick,SpikyRed,SpikyGreenThick,RoundGreen","SpikyRed",4.19798720840729
132,"Comm",0,3,108,"[9, 11, 4, 8, 5, 1]",4,"jutisu",TRUE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"RoundRedThick,RoundBlueThick,SpikyGreenThick,RoundBlue,SpikyBlueThick,SpikyGreen","SpikyGreenThick",4.14472967792342
133,"Comm",0,3,109,"[2, 4, 3, 1, 10, 5]",4,"jutisu",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"SpikyBlue,SpikyGreenThick,SpikyRedThick,SpikyGreen,RoundGreenThick,SpikyBlueThick","SpikyGreenThick",4.14472967792342
134,"Comm",0,3,110,"[9, 10, 3, 5, 7, 4]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundRedThick,RoundGreenThick,SpikyRedThick,SpikyBlueThick,RoundGreen,SpikyGreenThick","SpikyBlueThick",3.97601715360259
135,"Comm",0,3,111,"[6, 10, 3, 5, 8, 9]",9,"nagudelu",TRUE,TRUE,FALSE,8,FALSE,TRUE,TRUE,"RoundRed,RoundGreenThick,SpikyRedThick,SpikyBlueThick,RoundBlue,RoundRedThick","RoundRedThick",3.8838933752102
136,"Comm",0,3,112,"[6, 10, 5, 8, 7, 3]",6,"kiasu",FALSE,FALSE,FALSE,7,FALSE,TRUE,TRUE,"RoundRed,RoundGreenThick,SpikyBlueThick,RoundBlue,RoundGreen,SpikyRedThick","RoundRed",4.18816612242494
137,"Comm",0,3,113,"[7, 10, 0, 6, 5, 1]",7,"dejuzme",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"RoundGreen,RoundGreenThick,SpikyRed,RoundRed,SpikyBlueThick,SpikyGreen","RoundGreen",4.1426714355699
138,"Comm",0,3,114,"[4, 2, 1, 11, 7, 5]",2,"pilu",TRUE,FALSE,FALSE,5,FALSE,TRUE,TRUE,"SpikyGreenThick,SpikyBlue,SpikyGreen,RoundBlueThick,RoundGreen,SpikyBlueThick","SpikyBlue",3.97601715360259
139,"Comm",0,3,115,"[6, 3, 10, 11, 2, 7]",10,"duje",TRUE,FALSE,FALSE,10,TRUE,TRUE,TRUE,"RoundRed,SpikyRedThick,RoundGreenThick,RoundBlueThick,SpikyBlue,RoundGreen","RoundGreenThick",4.11932965186831
140,"Comm",0,3,116,"[2, 3, 5, 1, 11, 7]",11,"neroro",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"SpikyBlue,SpikyRedThick,SpikyBlueThick,SpikyGreen,RoundBlueThick,RoundGreen","RoundBlueThick",3.93578277018949
141,"Comm",0,3,117,"[10, 6, 4, 5, 11, 7]",6,"nagudelu",TRUE,TRUE,FALSE,10,FALSE,TRUE,TRUE,"RoundGreenThick,RoundRed,SpikyGreenThick,SpikyBlueThick,RoundBlueThick,RoundGreen","RoundRed",3.8838933752102
142,"Comm",0,3,118,"[3, 0, 9, 6, 1, 10]",1,"dejuzme",TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,"SpikyRedThick,SpikyRed,RoundRedThick,RoundRed,SpikyGreen,RoundGreenThick","SpikyGreen",4.1426714355699
143,"Comm",0,3,119,"[2, 3, 11, 10, 9, 1]",2,"pilu",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"SpikyBlue,SpikyRedThick,RoundBlueThick,RoundGreenThick,RoundRedThick,SpikyGreen","SpikyBlue",3.97601715360259
144,"Comm",0,3,120,"[3, 11, 10, 7, 8, 5]",7,"dejuzme",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"SpikyRedThick,RoundBlueThick,RoundGreenThick,RoundGreen,RoundBlue,SpikyBlueThick","RoundGreen",4.1426714355699
145,"Comm",0,4,73,"[0, 5, 8, 2, 10, 1]",2,"pilu",FALSE,FALSE,FALSE,5,FALSE,TRUE,TRUE,"SpikyRed,SpikyBlueThick,RoundBlue,SpikyBlue,RoundGreenThick,SpikyGreen","SpikyBlue",3.97601715360259
146,"Comm",0,4,74,"[7, 1, 0, 8, 2, 4]",8,"nagudelu",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundGreen,SpikyGreen,SpikyRed,RoundBlue,SpikyBlue,SpikyGreenThick","RoundBlue",3.8838933752102
147,"Comm",0,4,75,"[9, 3, 7, 11, 8, 6]",8,"nagudelu",FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,"RoundRedThick,SpikyRedThick,RoundGreen,RoundBlueThick,RoundBlue,RoundRed","RoundBlue",3.8838933752102
148,"Comm",0,4,76,"[2, 9, 11, 4, 10, 5]",10,"juke",TRUE,TRUE,TRUE,5,FALSE,FALSE,TRUE,"SpikyBlue,RoundRedThick,RoundBlueThick,SpikyGreenThick,RoundGreenThick,SpikyBlueThick","RoundGreenThick",4.22169610388797
149,"Comm",0,4,77,"[3, 6, 9, 1, 7, 0]",6,"nagudelu",FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"SpikyRedThick,RoundRed,RoundRedThick,SpikyGreen,RoundGreen,SpikyRed","RoundRed",3.8838933752102
150,"Comm",0,4,78,"[10, 11, 1, 7, 9, 3]",11,"neroro",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"RoundGreenThick,RoundBlueThick,SpikyGreen,RoundGreen,RoundRedThick,SpikyRedThick","RoundBlueThick",3.93578277018949
151,"Comm",0,4,79,"[11, 4, 7, 2, 6, 3]",3,"kite",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"RoundBlueThick,SpikyGreenThick,RoundGreen,SpikyBlue,RoundRed,SpikyRedThick","SpikyRedThick",4.19798720840729
152,"Comm",0,4,80,"[9, 8, 10, 0, 1, 3]",9,"nagudelu",FALSE,FALSE,FALSE,8,FALSE,TRUE,TRUE,"RoundRedThick,RoundBlue,RoundGreenThick,SpikyRed,SpikyGreen,SpikyRedThick","RoundRedThick",3.8838933752102
153,"Comm",0,4,81,"[9, 8, 1, 2, 10, 3]",1,"jutisu",FALSE,FALSE,FALSE,1,TRUE,TRUE,TRUE,"RoundRedThick,RoundBlue,SpikyGreen,SpikyBlue,RoundGreenThick,SpikyRedThick","SpikyGreen",4.14472967792342
154,"Comm",0,4,82,"[3, 2, 4, 7, 11, 0]",4,"jutisu",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"SpikyRedThick,SpikyBlue,SpikyGreenThick,RoundGreen,RoundBlueThick,SpikyRed","SpikyGreenThick",4.14472967792342
155,"Comm",0,4,83,"[8, 10, 9, 7, 5, 2]",7,"nagudelu",TRUE,TRUE,FALSE,8,FALSE,TRUE,TRUE,"RoundBlue,RoundGreenThick,RoundRedThick,RoundGreen,SpikyBlueThick,SpikyBlue","RoundGreen",3.8838933752102
156,"Comm",0,4,84,"[9, 0, 3, 6, 10, 11]",6,"nagudelu",FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"RoundRedThick,SpikyRed,SpikyRedThick,RoundRed,RoundGreenThick,RoundBlueThick","RoundRed",3.8838933752102
157,"Comm",0,4,85,"[11, 4, 1, 9, 5, 6]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"RoundBlueThick,SpikyGreenThick,SpikyGreen,RoundRedThick,SpikyBlueThick,RoundRed","SpikyBlueThick",3.97601715360259
158,"Comm",0,4,86,"[1, 5, 0, 7, 4, 8]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"SpikyGreen,SpikyBlueThick,SpikyRed,RoundGreen,SpikyGreenThick,RoundBlue","SpikyBlueThick",3.97601715360259
159,"Comm",0,4,87,"[6, 4, 8, 2, 11, 10]",10,"dejuzme",TRUE,TRUE,FALSE,10,TRUE,TRUE,TRUE,"RoundRed,SpikyGreenThick,RoundBlue,SpikyBlue,RoundBlueThick,RoundGreenThick","RoundGreenThick",4.1426714355699
160,"Comm",0,4,88,"[9, 5, 3, 0, 6, 4]",0,"kite",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"RoundRedThick,SpikyBlueThick,SpikyRedThick,SpikyRed,RoundRed,SpikyGreenThick","SpikyRed",4.19798720840729
161,"Comm",0,4,89,"[11, 5, 10, 1, 4, 0]",11,"neroro",FALSE,FALSE,FALSE,11,TRUE,TRUE,TRUE,"RoundBlueThick,SpikyBlueThick,RoundGreenThick,SpikyGreen,SpikyGreenThick,SpikyRed","RoundBlueThick",3.93578277018949
162,"Comm",0,4,90,"[4, 10, 6, 7, 2, 1]",2,"pilu",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"SpikyGreenThick,RoundGreenThick,RoundRed,RoundGreen,SpikyBlue,SpikyGreen","SpikyBlue",3.97601715360259
163,"Comm",0,4,91,"[4, 8, 11, 0, 2, 9]",4,"jutisu",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"SpikyGreenThick,RoundBlue,RoundBlueThick,SpikyRed,SpikyBlue,RoundRedThick","SpikyGreenThick",4.14472967792342
164,"Comm",0,4,92,"[7, 5, 9, 1, 3, 6]",7,"dejume",TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,"RoundGreen,SpikyBlueThick,RoundRedThick,SpikyGreen,SpikyRedThick,RoundRed","RoundGreen",4.09038816103838
165,"Comm",0,4,93,"[1, 0, 9, 11, 4, 6]",9,"nagudelu",FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,"SpikyGreen,SpikyRed,RoundRedThick,RoundBlueThick,SpikyGreenThick,RoundRed","RoundRedThick",3.8838933752102
166,"Comm",0,4,94,"[6, 5, 3, 11, 7, 1]",1,"juke",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"RoundRed,SpikyBlueThick,SpikyRedThick,RoundBlueThick,RoundGreen,SpikyGreen","SpikyGreen",4.22169610388797
167,"Comm",0,4,95,"[4, 7, 3, 0, 2, 6]",0,"kite",FALSE,FALSE,FALSE,3,FALSE,TRUE,TRUE,"SpikyGreenThick,RoundGreen,SpikyRedThick,SpikyRed,SpikyBlue,RoundRed","SpikyRed",4.19798720840729
168,"Comm",0,4,96,"[1, 8, 3, 0, 6, 10]",3,"kite",FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,"SpikyGreen,RoundBlue,SpikyRedThick,SpikyRed,RoundRed,RoundGreenThick","SpikyRedThick",4.19798720840729
169,"Comm",0,4,97,"[3, 2, 6, 7, 4, 9]",7,"dejuzme",TRUE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"SpikyRedThick,SpikyBlue,RoundRed,RoundGreen,SpikyGreenThick,RoundRedThick","RoundGreen",4.1426714355699
170,"Comm",0,4,98,"[0, 11, 6, 8, 9, 7]",9,"nagudelu",FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,"SpikyRed,RoundBlueThick,RoundRed,RoundBlue,RoundRedThick,RoundGreen","RoundRedThick",3.8838933752102
171,"Comm",0,4,99,"[10, 7, 11, 3, 5, 0]",0,"kite",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"RoundGreenThick,RoundGreen,RoundBlueThick,SpikyRedThick,SpikyBlueThick,SpikyRed","SpikyRed",4.19798720840729
172,"Comm",0,4,100,"[9, 0, 10, 7, 11, 4]",11,"nagudelu",TRUE,TRUE,FALSE,9,FALSE,TRUE,TRUE,"RoundRedThick,SpikyRed,RoundGreenThick,RoundGreen,RoundBlueThick,SpikyGreenThick","RoundBlueThick",3.8838933752102
173,"Comm",0,4,101,"[1, 9, 0, 11, 10, 3]",10,"dejuzme",FALSE,TRUE,FALSE,10,TRUE,TRUE,TRUE,"SpikyGreen,RoundRedThick,SpikyRed,RoundBlueThick,RoundGreenThick,SpikyRedThick","RoundGreenThick",4.1426714355699
174,"Comm",0,4,102,"[3, 10, 6, 5, 7, 11]",5,"pilu",FALSE,FALSE,FALSE,5,TRUE,TRUE,TRUE,"SpikyRedThick,RoundGreenThick,RoundRed,SpikyBlueThick,RoundGreen,RoundBlueThick","SpikyBlueThick",3.97601715360259
175,"Comm",0,4,103,"[2, 3, 8, 9, 6, 1]",3,"kite",FALSE,FALSE,FALSE,3,TRUE,TRUE,TRUE,"SpikyBlue,SpikyRedThick,RoundBlue,RoundRedThick,RoundRed,SpikyGreen","SpikyRedThick",4.19798720840729
176,"Comm",0,4,104,"[6, 3, 9, 5, 10, 4]",6,"nagudelu",FALSE,FALSE,FALSE,9,FALSE,TRUE,TRUE,"RoundRed,SpikyRedThick,RoundRedThick,SpikyBlueThick,RoundGreenThick,SpikyGreenThick","RoundRed",3.8838933752102
177,"Comm",0,4,105,"[11, 8, 9, 2, 5, 10]",11,"naguledu",TRUE,TRUE,TRUE,11,TRUE,TRUE,TRUE,"RoundBlueThick,RoundBlue,RoundRedThick,SpikyBlue,SpikyBlueThick,RoundGreenThick","RoundBlueThick",3.89090972898188
178,"Comm",0,4,106,"[1, 7, 0, 6, 11, 2]",0,"kite",FALSE,FALSE,FALSE,0,TRUE,TRUE,TRUE,"SpikyGreen,RoundGreen,SpikyRed,RoundRed,RoundBlueThick,SpikyBlue","SpikyRed",4.19798720840729
179,"Comm",0,4,107,"[4, 3, 8, 7, 6, 1]",1,"jutisu",TRUE,FALSE,FALSE,4,FALSE,TRUE,TRUE,"SpikyGreenThick,SpikyRedThick,RoundBlue,RoundGreen,RoundRed,SpikyGreen","SpikyGreen",4.14472967792342
180,"Comm",0,4,108,"[3, 5, 9, 11, 8, 1]",8,"naguleduu",TRUE,TRUE,TRUE,11,FALSE,TRUE,TRUE,"SpikyRedThick,SpikyBlueThick,RoundRedThick,RoundBlueThick,RoundBlue,SpikyGreen","RoundBlue",3.89090972898188
181,"Comm",0,4,109,"[11, 7, 4, 8, 0, 1]",8,"naguledu",TRUE,TRUE,FALSE,8,TRUE,TRUE,TRUE,"RoundBlueThick,RoundGreen,SpikyGreenThick,RoundBlue,SpikyRed,SpikyGreen","RoundBlue",3.89090972898188
182,"Comm",0,4,110,"[2, 8, 9, 11, 7, 5]",7,"dejuzme",FALSE,FALSE,FALSE,7,TRUE,TRUE,TRUE,"SpikyBlue,RoundBlue,RoundRedThick,RoundBlueThick,RoundGreen,SpikyBlueThick","RoundGreen",4.1426714355699
183,"Comm",0,4,111,"[0, 4, 9, 2, 1, 5]",2,"pilu",FALSE,FALSE,FALSE,5,FALSE,TRUE,TRUE,"SpikyRed,SpikyGreenThick,RoundRedThick,SpikyBlue,SpikyGreen,SpikyBlueThick","SpikyBlue",3.97601715360259
184,"Comm",0,4,112,"[3, 2, 7, 9, 5, 0]",3,"kite",FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,"SpikyRedThick,SpikyBlue,RoundGreen,RoundRedThick,SpikyBlueThick,SpikyRed","SpikyRedThick",4.19798720840729
185,"Comm",0,4,113,"[3, 4, 7, 9, 6, 8]",4,"jutisu",FALSE,FALSE,FALSE,4,TRUE,TRUE,TRUE,"SpikyRedThick,SpikyGreenThick,RoundGreen,RoundRedThick,RoundRed,RoundBlue","SpikyGreenThick",4.14472967792342
186,"Comm",0,4,114,"[6, 3, 9, 1, 2, 7]",2,"pitu",TRUE,TRUE,TRUE,2,TRUE,TRUE,TRUE,"RoundRed,SpikyRedThick,RoundRedThick,SpikyGreen,SpikyBlue,RoundGreen","SpikyBlue",4.05290239336739
187,"Comm",0,4,115,"[5, 10, 0, 2, 6, 1]",5,"pilu",FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,"SpikyBlueThick,RoundGreenThick,SpikyRed,SpikyBlue,RoundRed,SpikyGreen","SpikyBlueThick",3.97601715360259
188,"Comm",0,4,116,"[10, 6, 9, 0, 11, 3]",10,"dejuzmee",TRUE,TRUE,TRUE,10,TRUE,TRUE,TRUE,"RoundGreenThick,RoundRed,RoundRedThick,SpikyRed,RoundBlueThick,SpikyRedThick","RoundGreenThick",4.14331989445813
189,"Comm",0,4,117,"[0, 11, 6, 5, 1, 9]",6,"naguledu",TRUE,TRUE,FALSE,6,TRUE,TRUE,TRUE,"SpikyRed,RoundBlueThick,RoundRed,SpikyBlueThick,SpikyGreen,RoundRedThick","RoundRed",3.89090972898188
190,"Comm",0,4,118,"[5, 8, 3, 9, 1, 7]",1,"juke",TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,"SpikyBlueThick,RoundBlue,SpikyRedThick,RoundRedThick,SpikyGreen,RoundGreen","SpikyGreen",4.22169610388797
191,"Comm",0,4,119,"[4, 7, 9, 3, 5, 10]",9,"naguledu",TRUE,TRUE,FALSE,9,TRUE,TRUE,TRUE,"SpikyGreenThick,RoundGreen,RoundRedThick,SpikyRedThick,SpikyBlueThick,RoundGreenThick","RoundRedThick",3.89090972898188
192,"Comm",0,4,120,"[11, 9, 2, 1, 4, 5]",4,"jukee",TRUE,TRUE,TRUE,1,FALSE,TRUE,TRUE,"RoundBlueThick,RoundRedThick,SpikyBlue,SpikyGreen,SpikyGreenThick,SpikyBlueThick","SpikyGreenThick",4.22112238101773
193,"Comm",0,5,73,"[8, 11, 2, 5, 10, 7]",2,"pitu",FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"RoundBlue,RoundBlueThick,SpikyBlue,SpikyBlueThick,RoundGreenThick,RoundGreen","SpikyBlue",4.05290239336739
194,"Comm",0,5,74,"[8, 10, 2, 1, 7, 4]",8,"naguleddu",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundBlue,RoundGreenThick,SpikyBlue,SpikyGreen,RoundGreen,SpikyGreenThick","RoundBlue",3.89090972898188
195,"Comm",0,5,75,"[7, 11, 8, 3, 5, 4]",8,"naguleddu",FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,"RoundGreen,RoundBlueThick,RoundBlue,SpikyRedThick,SpikyBlueThick,SpikyGreenThick","RoundBlue",3.89090972898188
196,"Comm",0,5,76,"[1, 5, 0, 8, 3, 10]",10,"dejuzmee",FALSE,FALSE,FALSE,10,TRUE,TRUE,TRUE,"SpikyGreen,SpikyBlueThick,SpikyRed,RoundBlue,SpikyRedThick,RoundGreenThick","RoundGreenThick",4.14331989445813
197,"Comm",0,5,77,"[0, 2, 1, 7, 10, 6]",6,"nagudelu",FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,"SpikyRed,SpikyBlue,SpikyGreen,RoundGreen,RoundGreenThick,RoundRed","RoundRed",3.8838933752102
198,"Comm",0,5,78,"[5, 3, 0, 9, 6, 11]",11,"nagudelu",FALSE,FALSE,FALSE,6,FALSE,TRUE,TRUE,"SpikyBlueThick,SpikyRedThick,SpikyRed,RoundRedThick,RoundRed,RoundBlueThick","RoundBlueThick",3.8838933752102
